11,12,14  algorithm: [F',3R' 2B' 3R]
11,12,15  algorithm: F2 [F',2U 3B2 2U'] F2
11,12,16  algorithm: [R' 2D R,3D]
11,12,17  algorithm: [3R2,B 2L2 B']
11,12,18  algorithm: [B' 3R2 B,2L2]
11,12,19  algorithm: F2 [3L2,B 2R2 B'] F2
11,12,20  algorithm: [B' 2D2 B,3D2]
11,12,21  algorithm: [3D 2F' 3D', F]
11,12,22  algorithm: [2L' 3F2 2L, F]
11,12,23  algorithm: [3R',D 2L D']
11,12,24  algorithm: [D' 3R' D,2L]
11,13,14  algorithm: [2B' 3R' 2B, R]
11,13,15  algorithm: [R2,2U' 3R2 2U]
11,13,16  algorithm: [2F' 3R 2F,R']
11,13,17  algorithm: [2D R2 2D',3R2]
11,13,18  algorithm: F2 [R 3U R',2U'] F2
11,13,19  algorithm: F2 [B' 2U B,3L2] F2
11,13,20  algorithm: F2 [R' 3D' R,2U'] F2
11,13,21  algorithm: F2 [3F D 3F',2U'] F2
11,13,22  algorithm: [2R F' 2R',3F]
11,13,23  algorithm: [2D R2 2D',3R]
11,13,24  algorithm: F2 [3F D2 3F',2U'] F2
11,14,15  algorithm: [F' 3U F,2D']
11,14,16  algorithm: [2F' 3R 2F, R2]
11,14,17  algorithm: [2D R 2D',3R2]
11,14,18  algorithm: [F 2L2 F',3U']
11,14,19  algorithm: [F' 3U F,2D2]
11,14,20  algorithm: F' [B' 3U B,2R2] F
11,14,21  algorithm: F2 [2U' R' 2U,3L'] F2
11,14,22  algorithm: F' [B' 3U B,2R] F
11,14,23  algorithm: [2D R 2D',3R]
11,14,24  algorithm: F' [2B' D' 2B,3U'] F
11,15,16  algorithm: [2F' 3R 2F, R]
11,15,17  algorithm: [B' 2D' B,3R2]
11,15,18  algorithm: [R' 3U R,2D]
11,15,19  algorithm: F2 [2U' R2 2U,3L2] F2
11,15,20  algorithm: [R 3D' R',2D]
11,15,21  algorithm: [3B' D' 3B,2D]
11,15,22  algorithm: [3B' D2 3B,2D]
11,15,23  algorithm: [3B' D 3B,2D]
11,15,24  algorithm: [L' 3B L,2D]
11,16,17  algorithm: [2D R' 2D',3R2]
11,16,18  algorithm: R2 [F 2L2 F',3U'] R2
11,16,19  algorithm: [F 3D' F',2D2]
11,16,20  algorithm: [F' 2R2 F,3D]
11,16,21  algorithm: [3L' F2 3L,2F]
11,16,22  algorithm: F' [3U' R2 3U,2R] F
11,16,23  algorithm: [2D R' 2D',3R]
11,16,24  algorithm: R' [L' 3B L,2D] R
11,17,18  algorithm: [3R2,F 2L2 F']
11,17,19  algorithm: 
11,17,20  algorithm: [3R2,F' 2R2 F]
11,17,21  algorithm: F2 [3R D2 3R',2U2] F2
11,17,22  algorithm: [B' 2R' B,3R2]
11,17,23  algorithm: F2 [F' 3R' F,2U2] F2
11,17,24  algorithm: [B 2L B',3R2]
11,18,19  algorithm: [F' 3U2 F,2D2]
11,18,20  algorithm: 
11,18,21  algorithm: F2 [B' 2U2 B,3L'] F2
11,18,22  algorithm: F' [2L' D2 2L,3U2] F
11,18,23  algorithm: [B 2D2 B',3R]
11,18,24  algorithm: [D' 3R' D,2L']
11,19,20  algorithm: F2 [3L2,F 2R2 F'] F2
11,19,21  algorithm: [F' 3L F,2D2]
11,19,22  algorithm: [3L' D' 3L,2D2]
11,19,23  algorithm: [3L' D2 3L,2D2]
11,19,24  algorithm: [3L' D 3L,2D2]
11,20,21  algorithm: F2 [B 2U2 B',3L'] F2
11,20,22  algorithm: [D 3R' D',2R]
11,20,23  algorithm: [B' 2D2 B,3R]
11,20,24  algorithm: B [B 2L B',3R2] B'
11,21,22  algorithm: [3F 2D' 3F', D]
11,21,23  algorithm: [D2,3L 2D2 3L']
11,21,24  algorithm: [3B 2D 3B',D']
11,22,23  algorithm: [F' 2R F,3R]
11,22,24  algorithm: [3B 2D 3B', D2]
11,23,24  algorithm: [3B 2D 3B', D]
12,13,14  algorithm: [R',3F' 2L' 3F]
12,13,15  algorithm: [3B' 2L 3B, R2]
12,13,16  algorithm: [F 2U F', 3D']
12,13,17  algorithm: [F' 3R2 F,2U']
12,13,18  algorithm: [3D R' 3D',2L2]
12,13,19  algorithm: F [B' 2U B,3L2] F'
12,13,20  algorithm: [F 2U F',3D2]
12,13,21  algorithm: F [3F D 3F',2U'] F'
12,13,22  algorithm: [2R F2 2R',3F]
12,13,23  algorithm: F [3F D' 3F',2U'] F'
12,13,24  algorithm: [3D R' 3D',2L']
12,14,15  algorithm: [R',3U' 2L2 3U]
12,14,16  algorithm: [R2,3U' 2L2 3U]
12,14,17  algorithm: F [F 3U F',2U2] F'
12,14,18  algorithm: [3D R2 3D',2L2]
12,14,19  algorithm: F [2U' R' 2U,3L2] F'
12,14,20  algorithm: F2 [B' 3U B,2R2] F2
12,14,21  algorithm: F [2U' R' 2U,3L'] F'
12,14,22  algorithm: F2 [B' 3U B,2R] F2
12,14,23  algorithm: [3R F' 3R',2B']
12,14,24  algorithm: [3D R2 3D',2L']
12,15,16  algorithm: [F' 2D' F,3D']
12,15,17  algorithm: F' [B' 2D' B,3R2] F
12,15,18  algorithm: [3D R 3D',2L2]
12,15,19  algorithm: [F 3L2 F',2D]
12,15,20  algorithm: [F' 2D' F,3D2]
12,15,21  algorithm: F [2U' R2 2U,3L'] F'
12,15,22  algorithm: F2 [3U' R' 3U,2R] F2
12,15,23  algorithm: F' [3B' D 3B,2D] F
12,15,24  algorithm: [3D R 3D',2L']
12,16,17  algorithm: [R 2U R',3D]
12,16,18  algorithm: [B' 3D' B,2L2]
12,16,19  algorithm: [R' 2D' R,3D]
12,16,20  algorithm: F [F 2R2 F',3D] F'
12,16,21  algorithm: [3L' F 3L,2F]
12,16,22  algorithm: [2F D' 2F',3D]
12,16,23  algorithm: [2F D2 2F',3D]
12,16,24  algorithm: [2F D 2F',3D]
12,17,18  algorithm: [F' 3R2 F,2L2]
12,17,19  algorithm: 
12,17,20  algorithm: [F 2U2 F', 3D2]
12,17,21  algorithm: F [3R D2 3R',2U2] F'
12,17,22  algorithm: F [3R D 3R',2U2] F'
12,17,23  algorithm: [D 2L D',3R]
12,17,24  algorithm: [B' 3D2 B,2L']
12,18,19  algorithm: F [F' 2L2 F,3L2] F'
12,18,20  algorithm: 
12,18,21  algorithm: [B 3L B',2L2]
12,18,22  algorithm: F2 [2L' D2 2L,3U2] F2
12,18,23  algorithm: [B' 3R' B,2L2]
12,18,24  algorithm: F [D 3L D',2L'] F'
12,19,20  algorithm: [F' 2D2 F,3D2]
12,19,21  algorithm: [D' 2L D,3L']
12,19,22  algorithm: F [B 2R' B',3L2] F'
12,19,23  algorithm: F' [3L' D2 3L,2D2] F
12,19,24  algorithm: [B 3D2 B',2L']
12,20,21  algorithm: [2R D 2R',3D2]
12,20,22  algorithm: [F' 2R' F,3D2]
12,20,23  algorithm: [2R D' 2R',3D2]
12,20,24  algorithm: [2R D2 2R',3D2]
12,21,22  algorithm: [2R' 3D2 2R, D]
12,21,23  algorithm: [2B' 3D' 2B, D2]
12,21,24  algorithm: [D,2F' 3D 2F]
12,22,23  algorithm: [2B' 3D' 2B, D]
12,22,24  algorithm: [D2,2R' 3D2 2R]
12,23,24  algorithm: [F' 3R F,2L']
13,14,17  algorithm: [2B' 3R 2B, R]
13,14,18  algorithm: [B' 2U' B,3U']
13,14,19  algorithm: [R',2U 3L2 2U']
13,14,20  algorithm: [3U 2R2 3U', R]
13,14,21  algorithm: [R',2U 3L' 2U']
13,14,22  algorithm: [3U 2R 3U', R]
13,14,23  algorithm: [D' 3F D,2B']
13,14,24  algorithm: [R',3F' 2L2 3F]
13,15,17  algorithm: [2D' 3R2 2D, R2]
13,15,18  algorithm: [3B' 2L' 3B, R2]
13,15,19  algorithm: B2 [2D' 3R2 2D, R2] B2
13,15,20  algorithm: [3B 2R' 3B', R2]
13,15,21  algorithm: D' [R2,3F' 2L2 3F] D
13,15,22  algorithm: [3B 2R2 3B', R2]
13,15,23  algorithm: [2D' 3R 2D, R2]
13,15,24  algorithm: [R2,3F' 2L2 3F]
13,16,17  algorithm: [2F' 3R' 2F,R']
13,16,18  algorithm: [3D' 2L2 3D,R']
13,16,19  algorithm: [2F 3L' 2F',R']
13,16,20  algorithm: [R,3F 2R 3F']
13,16,21  algorithm: D [3D 2R' 3D',R'] D'
13,16,22  algorithm: [3D 2R' 3D',R']
13,16,23  algorithm: [2F' 3R2 2F,R']
13,16,24  algorithm: [3D' 2L' 3D,R']
13,17,18  algorithm: B [B',2L 3F' 2L'] B'
13,17,19  algorithm: R2 [B2,2U' 3B2 2U] R2
13,17,20  algorithm: [2R 3F 2R',B']
13,17,21  algorithm: [3R D2 3R',2U']
13,17,22  algorithm: [3R D 3R',2U']
13,17,23  algorithm: [2B R 2B',3R]
13,17,24  algorithm: [3R D' 3R',2U']
13,18,19  algorithm: [B',2L 3F' 2L']
13,18,20  algorithm: R' [B2,3U' 2F2 3U] R
13,18,21  algorithm: B' [3R D2 3R',2U'] B
13,18,22  algorithm: [2U' B' 2U,3F']
13,18,23  algorithm: B' [2B R 2B',3R] B
13,18,24  algorithm: [3B R2 3B',2L']
13,19,20  algorithm: [B',2D 3F2 2D']
13,19,21  algorithm: [2F' R' 2F,3L']
13,19,22  algorithm: [2U' B2 2U,3F']
13,19,23  algorithm: B2 [2B R 2B',3R] B2
13,19,24  algorithm: B2 [3R D' 3R',2U'] B2
13,20,21  algorithm: B [3R D2 3R',2U'] B'
13,20,22  algorithm: [U' 3F U,2R]
13,20,23  algorithm: B [2B R 2B',3R] B'
13,20,24  algorithm: B [3R D' 3R',2U'] B'
13,21,22  algorithm: [R' 2F' R,3F']
13,21,23  algorithm: [3R' 2U' 3R, D2]
13,21,24  algorithm: [3B' 2U2 3B,D']
13,22,23  algorithm: [3F',R 2B R']
13,22,24  algorithm: [3B' 2U2 3B, D2]
13,23,24  algorithm: [D',3R' 2U' 3R]
14,15,17  algorithm: [2D' 3R2 2D, R]
14,15,18  algorithm: [3U',B 2D B']
14,15,19  algorithm: [B' 3U' B,2D]
14,15,20  algorithm: [3B 2R' 3B', R]
14,15,21  algorithm: [R',2B 3L2 2B']
14,15,22  algorithm: [3B 2R2 3B', R]
14,15,23  algorithm: [2D' 3R 2D, R]
14,15,24  algorithm: [D' 2B' D,3B']
14,16,17  algorithm: [2F' 3R' 2F, R2]
14,16,18  algorithm: [3D' 2L2 3D, R2]
14,16,19  algorithm: B [R2,3U 2R2 3U'] B'
14,16,20  algorithm: [R2,3U 2R2 3U']
14,16,21  algorithm: D [3D 2R' 3D', R2] D'
14,16,22  algorithm: [3D 2R' 3D', R2]
14,16,23  algorithm: [2F' 3R2 2F, R2]
14,16,24  algorithm: [3D' 2L' 3D, R2]
14,17,18  algorithm: [R' 2U R,3U]
14,17,19  algorithm: [3L 2B 3L', B2]
14,17,20  algorithm: [3D 2B2 3D',B']
14,17,21  algorithm: R' [3R D2 3R',2U'] R
14,17,22  algorithm: R' [3R D 3R',2U'] R
14,17,23  algorithm: [3U' B 3U,2B]
14,17,24  algorithm: R' [3R D' 3R',2U'] R
14,18,19  algorithm: [3L 2B 3L', B]
14,18,20  algorithm: [3D 2B2 3D', B2]
14,18,21  algorithm: [2L' D' 2L,3U']
14,18,22  algorithm: [2L' D2 2L,3U']
14,18,23  algorithm: [L' 3U L,2B]
14,18,24  algorithm: [3B R 3B',2L']
14,19,20  algorithm: [3D 2B2 3D', B]
14,19,21  algorithm: [2F' R2 2F,3L']
14,19,22  algorithm: R' [2U' B2 2U,3F'] R
14,19,23  algorithm: [3U' B' 3U,2B]
14,19,24  algorithm: B' [3B R 3B',2L'] B
14,20,21  algorithm: B2 [2L' D' 2L,3U'] B2
14,20,22  algorithm: [3F' R' 3F,2R]
14,20,23  algorithm: [3U' B2 3U,2B]
14,20,24  algorithm: B2 [3B R 3B',2L'] B2
14,21,22  algorithm: [D',2F 3U2 2F']
14,21,23  algorithm: R' [3R' 2U' 3R, D2] R
14,21,24  algorithm: [2L 3U' 2L',D']
14,22,23  algorithm: [R' 3F' R,2B]
14,22,24  algorithm: R [D2,3F 2D2 3F'] R'
14,23,24  algorithm: R' [D',3R' 2U' 3R] R
15,16,17  algorithm: [2F' 3R' 2F, R]
15,16,18  algorithm: [R',3B' 2L' 3B]
15,16,19  algorithm: R2 [R',2U 3L2 2U'] R2
15,16,20  algorithm: [B' 2D B,3D]
15,16,21  algorithm: [D' 3B' D,2F]
15,16,22  algorithm: [3D 2R' 3D', R]
15,16,23  algorithm: [2F' 3R2 2F, R]
15,16,24  algorithm: [3B',D 2F D']
15,17,18  algorithm: [2L' 3B' 2L, B]
15,17,19  algorithm: [B2,2U' 3B2 2U]
15,17,20  algorithm: [2R' 3B 2R,B']
15,17,21  algorithm: R2 [3R D2 3R',2U'] R2
15,17,22  algorithm: R2 [3R D 3R',2U'] R2
15,17,23  algorithm: [2B R' 2B',3R]
15,17,24  algorithm: [2D B2 2D',3B]
15,18,19  algorithm: [R' 3U R,2D']
15,18,20  algorithm: [2R' 3B 2R, B2]
15,18,21  algorithm: R' [2L' D' 2L,3U'] R
15,18,22  algorithm: R2 [2U' B' 2U,3F'] R2
15,18,23  algorithm: R' [L' 3U L,2B] R
15,18,24  algorithm: [2D B 2D',3B]
15,19,20  algorithm: [2R' 3B 2R, B]
15,19,21  algorithm: [F' 3L F,2D]
15,19,22  algorithm: [3L' D' 3L,2D]
15,19,23  algorithm: [3L' D2 3L,2D]
15,19,24  algorithm: [3L' D 3L,2D]
15,20,21  algorithm: B' [F' 3L F,2D] B
15,20,22  algorithm: [3F' R2 3F,2R]
15,20,23  algorithm: R' [3U' B2 3U,2B] R
15,20,24  algorithm: [2D B' 2D',3B]
15,21,22  algorithm: [3F 2D2 3F', D]
15,21,23  algorithm: [3R 2D' 3R', D2]
15,21,24  algorithm: [D,3L 2D 3L']
15,22,23  algorithm: [3R 2D' 3R', D]
15,22,24  algorithm: [D2,3F 2D2 3F']
15,23,24  algorithm: [R' 2B R,3B]
16,17,18  algorithm: [B',3R' 2F' 3R]
16,17,19  algorithm: [3L' 2F 3L, B2]
16,17,20  algorithm: [R 2U R', 3D']
16,17,21  algorithm: [3D B' 3D',2F']
16,17,22  algorithm: R [3R D 3R',2U'] R'
16,17,23  algorithm: [2B R2 2B',3R]
16,17,24  algorithm: R [3R D' 3R',2U'] R'
16,18,19  algorithm: [B',3U' 2F2 3U]
16,18,20  algorithm: [B2,3U' 2F2 3U]
16,18,21  algorithm: [3D B2 3D',2F']
16,18,22  algorithm: R [2U' B' 2U,3F'] R'
16,18,23  algorithm: R2 [L' 3U L,2B] R2
16,18,24  algorithm: [3B R' 3B',2L']
16,19,20  algorithm: [R' 2D' R,3D']
16,19,21  algorithm: [3D B 3D',2F']
16,19,22  algorithm: R [2U' B2 2U,3F'] R'
16,19,23  algorithm: R2 [3U' B' 3U,2B] R2
16,19,24  algorithm: R' [3L' D 3L,2D] R
16,20,21  algorithm: [2R D 2R',3D]
16,20,22  algorithm: [3F' R 3F,2R]
16,20,23  algorithm: [2R D' 2R',3D]
16,20,24  algorithm: [2R D2 2R',3D]
16,21,22  algorithm: [2R' 3D 2R, D]
16,21,23  algorithm: [2B' 3D2 2B, D2]
16,21,24  algorithm: [2L' 3D' 2L,D']
16,22,23  algorithm: [2B' 3D2 2B, D]
16,22,24  algorithm: [2L' 3D' 2L, D2]
16,23,24  algorithm: [2L' 3D' 2L, D]
17,18,21  algorithm: [B',3R' 2F2 3R]
17,18,22  algorithm: [B',2U 3F' 2U']
17,18,23  algorithm: [3U 2B 3U', B]
17,18,24  algorithm: [D' 3R D,2L']
17,19,21  algorithm: [B2,3R' 2F2 3R]
17,19,22  algorithm: D' [B2,3R' 2F2 3R] D
17,19,23  algorithm: [3L 2B2 3L', B2]
17,19,24  algorithm: [2D' 3B 2D, B2]
17,20,21  algorithm: [3D' 2F' 3D,B']
17,20,22  algorithm: D' [3D' 2F' 3D,B'] D
17,20,23  algorithm: [3D 2B' 3D',B']
17,20,24  algorithm: [2R' 3B2 2R,B']
17,21,22  algorithm: [D',3L' 2U2 3L]
17,21,23  algorithm: [D2,3L' 2U2 3L]
17,21,24  algorithm: [3B' 2U' 3B,D']
17,22,23  algorithm: [B' 2R' B,3R']
17,22,24  algorithm: [3B' 2U' 3B, D2]
17,23,24  algorithm: [3R',B 2L B']
18,19,21  algorithm: [D' 2L' D,3L']
18,19,22  algorithm: [B',2L 3F2 2L']
18,19,23  algorithm: [3L 2B2 3L', B]
18,19,24  algorithm: [2D' 3B 2D, B]
18,20,21  algorithm: [3D' 2F' 3D, B2]
18,20,22  algorithm: D' [3D' 2F' 3D, B2] D
18,20,23  algorithm: [3D 2B' 3D', B2]
18,20,24  algorithm: [2R' 3B2 2R, B2]
18,21,22  algorithm: [D',2F 3U' 2F']
18,21,23  algorithm: B' [D2,3L' 2U2 3L] B
18,21,24  algorithm: B' [3B' 2U' 3B,D'] B
18,22,23  algorithm: [D',2R 3U2 2R']
18,22,24  algorithm: B' [3B' 2U' 3B, D2] B
18,23,24  algorithm: [B' 3R' B,2L]
19,20,21  algorithm: [3L',D 2R D']
19,20,22  algorithm: [D' 3L' D,2R]
19,20,23  algorithm: [3D 2B' 3D', B]
19,20,24  algorithm: [2R' 3B2 2R, B]
19,21,22  algorithm: [3F 2D 3F', D]
19,21,23  algorithm: [3R 2D2 3R', D2]
19,21,24  algorithm: [3B 2D' 3B',D']
19,22,23  algorithm: [3R 2D2 3R', D]
19,22,24  algorithm: [3B 2D' 3B', D2]
19,23,24  algorithm: [3B 2D' 3B', D]
20,21,22  algorithm: [B' 3L B,2R']
20,21,23  algorithm: [2B' 3D 2B, D2]
20,21,24  algorithm: [2L' 3D2 2L,D']
20,22,23  algorithm: [2B' 3D 2B, D]
20,22,24  algorithm: [2L' 3D2 2L, D2]
20,23,24  algorithm: [2L' 3D2 2L, D]
